rank,score,family,name,center_window_over_core_mean,middle_third_over_side_thirds,core_rms_fraction,top_over_bottom,left_over_right,profile_rmse_x,profile_rmse_y,params_json
162,14.870843406620711,aperture_offset_y,aperture7mm_offset_y_+1.500mm,1.261427864928073,1.0943847189650016,0.5113986002383455,0.35839874785419434,1.0000000132274631,0.48345223615710253,0.48884416129780867,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_y_mm"": 1.5}"
163,15.223014994661437,center_dip,center_dip_d0.900_s1.750mm,0.4399230080362387,0.46006710834386405,0.5200304268262191,1.0000000280274295,0.9999999783203797,0.26310558872597223,0.47407891742894837,"{""amplitude_dip_family"": ""center_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_mm"": 1.75}"
164,15.307675557097998,aperture_offset_y,aperture7mm_offset_y_-1.000mm,1.3178335095292764,1.089646950851911,0.378414681310242,1.7446645624431407,1.0000000103880617,0.5305916279236716,0.4017236011203428,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_y_mm"": -1.0}"
165,15.310344309316198,aperture_offset_y,aperture7mm_offset_y_+0.500mm,1.3210128691575496,1.097894473042528,0.3194836182921251,0.7804697118361004,1.0000000128627278,0.5598537987231544,0.3768596191404501,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_y_mm"": 0.5}"
166,15.311172995076157,aperture_offset_y,aperture7mm_offset_y_-0.500mm,1.321012876285216,1.0978944743770103,0.3194835983595494,1.2812796183318496,1.0000000146313532,0.55985375975918,0.377616306830611,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_y_mm"": -0.5}"
167,15.31976939457043,aperture_offset_y,aperture7mm_offset_y_+1.000mm,1.3178335712848255,1.0896469414230585,0.3784147043747643,0.5731760600248927,1.0000000081577716,0.5305917100005446,0.4119646732391935,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_y_mm"": 1.0}"
168,15.565605465094933,vertical_input_dip,vertical_input_dip_d0.600_s1.400mm,0.47766588054342346,0.40882505478099146,0.49685481474971926,0.999999996718266,0.9999999709267584,0.2880692295559178,0.47118618535180967,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.6, ""amplitude_dip_sigma_mm"": 1.4}"
169,15.653487912774336,HG02_mix,HG02_mix_+1.000,0.31975552375376937,0.9949243383845459,0.7322960755187055,1.000000088475977,1.0000000163764604,0.5294923980637184,0.33422588523414015,"{""hg02_coefficient"": 1.0}"
170,15.972463355558002,vertical_input_dip,vertical_input_dip_d0.900_s0.350mm,0.529315333326212,0.39442404518022106,0.5807619070525489,0.9999999964446358,0.9999999485925178,0.4149834310541382,0.4202949320466268,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_mm"": 0.35}"
171,16.09522375628506,vertical_input_dip,vertical_input_dip_d0.600_s0.700mm,0.4575587015815458,0.39456116623464454,0.48724657633304036,0.9999999886636561,0.9999999647354791,0.3350517863466834,0.4895765865189174,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.6, ""amplitude_dip_sigma_mm"": 0.7}"
172,16.27393205565092,defocus,defocus_+1.200waves,1.2919234586037525,1.2708208381596127,0.22634799785061072,0.9999999210004352,0.9999999991051229,0.29862989994187267,0.36503951423099146,"{""defocus_waves"": 1.2000000000000002}"
173,16.380327383731853,HG02_mix,HG02_mix_-0.400,1.389230524883354,1.0020291914986192,0.3152031341160276,0.9999999482001228,1.0000000037132337,0.5640702945109161,0.44614190393297254,"{""hg02_coefficient"": -0.3999999999999999}"
174,16.52185885772856,spherical,spherical_+0.200waves,1.3102347585956844,1.2518819779064145,0.1775069478773677,0.9999999213323959,1.0000000287615955,0.40134648056863376,0.3518541681010209,"{""spherical_waves"": 0.19999999999999996}"
