y_m,intensity_norm,target
-0.0011675,6.05565591972837e-12,0
-0.001165,5.56486749866683e-12,0
-0.0011625,3.01691396892545e-12,0
-0.00116,5.66829568981211e-13,0
-0.0011575,1.30572864019132e-13,0
-0.001155,1.67136942329953e-12,0
-0.0011525,3.37718993230806e-12,0
-0.00115,3.52275329065402e-12,0
-0.0011475,2.19063513278584e-12,0
-0.001145,1.17945902570797e-12,0
-0.0011425,2.19644226669772e-12,0
-0.00114,5.09511733099167e-12,0
-0.0011375,7.86893123406697e-12,0
-0.001135,8.41344983302417e-12,0
-0.0011325,6.38366387865762e-12,0
-0.00113,3.42116245695577e-12,0
-0.0011275,1.6192722671758e-12,0
-0.001125,1.7506914917458e-12,0
-0.0011225,2.90297466804453e-12,0
-0.00112,3.70042272701144e-12,0
-0.0011175,3.74229508160827e-12,0
-0.001115,3.79100686860517e-12,0
-0.0011125,4.63384768937581e-12,0
-0.00111,5.94965923181507e-12,0
-0.0011075,6.48088311609042e-12,0
-0.001105,5.38577721818794e-12,0
-0.0011025,3.32437699053416e-12,0
-0.0011,2.02570162139045e-12,0
-0.0010975,2.6430797550764e-12,0
-0.001095,4.53416971791038e-12,0
-0.0010925,5.78099472842931e-12,0
-0.00109,5.03788774848096e-12,0
-0.0010875,2.89056351665987e-12,0
-0.001085,1.31091649605171e-12,0
-0.0010825,1.68430703316071e-12,0
-0.00108,3.38950551749125e-12,0
-0.0010775,4.4442833863979e-12,0
-0.001075,3.65861687751937e-12,0
-0.0010725,2.11012259308756e-12,0
-0.00107,2.29028205728858e-12,0
-0.0010675,5.56674255689074e-12,0
-0.001065,1.04287317748049e-11,0
-0.0010625,1.34239263389012e-11,0
-0.00106,1.21452626781212e-11,0
-0.0010575,7.51933834569625e-12,0
-0.001055,3.13071485423975e-12,0
-0.0010525,2.07120714013261e-12,0
-0.00105,4.22675120372221e-12,0
-0.0010475,6.59405871023543e-12,0
-0.001045,6.34617758292498e-12,0
-0.0010425,3.67064789430492e-12,0
-0.00104,1.55942232144861e-12,0
-0.0010375,2.69308448058009e-12,0
-0.001035,6.49623062305005e-12,0
-0.0010325,9.41319794557302e-12,0
-0.00103,8.3499066072452e-12,0
-0.0010275,3.99918777994574e-12,0
-0.001025,6.39894016269142e-13,0
-0.0010225,2.28273700718445e-12,0
-0.00102,8.6666574866008e-12,0
