x_m,intensity_norm,target
-0.0018825,4.59791738996579e-13,0
-0.00188,4.09831489386308e-13,0
-0.0018775,2.65980289587248e-13,0
-0.001875,1.01177964503349e-13,0
-0.0018725,2.40101684250575e-14,0
-0.00187,8.83416856979132e-14,0
-0.0018675,2.57002434324954e-13,0
-0.001865,4.47080175588627e-13,0
-0.0018625,5.99939434029763e-13,0
-0.00186,7.02621606599199e-13,0
-0.0018575,7.51418317072238e-13,0
-0.001855,7.17468830973605e-13,0
-0.0018525,5.6904036272434e-13,0
-0.00185,3.31134200367786e-13,0
-0.0018475,1.05825066488906e-13,0
-0.001845,7.9190031794861e-15,0
-0.0018425,6.44887172352773e-14,0
-0.00184,1.8140728988295e-13,0
-0.0018375,2.25193414672031e-13,0
-0.001835,1.49867142832672e-13,0
-0.0018325,4.01624820575979e-14,0
-0.00183,1.82741304217199e-14,0
-0.0018275,1.06306634851356e-13,0
-0.001825,1.99565107932227e-13,0
-0.0018225,2.03415636916473e-13,0
-0.00182,2.04361010404607e-13,0
-0.0018175,4.7191592554757e-13,0
-0.001815,1.22535676968758e-12,0
-0.0018125,2.34353102459257e-12,0
-0.00181,3.30941125791177e-12,0
-0.0018075,3.51914251138024e-12,0
-0.001805,2.75812953024209e-12,0
-0.0018025,1.44728863134244e-12,0
-0.0018,4.03411195393357e-13,0
-0.0017975,2.5389771711097e-13,0
-0.001795,9.62575223022222e-13,0
-0.0017925,1.86456944372618e-12,0
-0.00179,2.19745743732729e-12,0
-0.0017875,1.69691043292847e-12,0
-0.001785,7.66985833129597e-13,0
-0.0017825,9.86527887001605e-14,0
-0.00178,8.12779872320512e-14,0
-0.0017775,5.16649465234513e-13,0
-0.001775,8.61184656658634e-13,0
-0.0017725,7.48585423844665e-13,0
-0.00177,3.08978694373833e-13,0
-0.0017675,7.67611727853547e-15,0
-0.001765,1.77339632957871e-13,0
-0.0017625,6.93482388335397e-13,0
-0.00176,1.09530346154639e-12,0
-0.0017575,1.02841757958012e-12,0
-0.001755,5.84449916174708e-13,0
-0.0017525,2.14615373369276e-13,0
-0.00175,2.99546025092229e-13,0
-0.0017475,7.82711241746928e-13,0
-0.001745,1.21523548919969e-12,0
-0.0017425,1.17363958490876e-12,0
-0.00174,6.61974678757044e-13,0
-0.0017375,1.2251896279966e-13,0
-0.001735,4.10027729805237e-14,0
