z40_rms_waves,z20_rms_waves,envelope_score,footprint_iou,outer_band_rmse,inside_fill_fraction,outside_fraction,size50_x_um,size50_y_um,rectangle_accepted,center_ratio,middle_over_sides,core_rms_fraction,hole_target_score
-0.125,-0.3125,2.100064952400259,0.9835844664951611,0.1723768130535631,0.9797437461866992,0.0,370.00000000000006,135.0,True,0.7510426813905797,0.9073120097564807,0.19865637077213064,1.194674577539914
-0.125,-0.3,1.8513246399092012,0.9897096655641309,0.17005549466514536,0.9858450274557657,0.0,370.00000000000006,135.0,True,0.7450753771691007,0.9091766482986225,0.20301055373654692,1.2123538184529983
-0.125,-0.2875,2.1130260236626914,0.9835291268015017,0.17344193393321305,0.9909701037217816,0.011442483262325016,375.0,140.00000000000003,True,0.7399773198340693,0.9112646885217383,0.2088553803786244,1.2218839379149429
-0.125,-0.27499999999999997,2.364149134850186,0.9788436110109389,0.18251456222205745,0.9936546674801708,0.018797445475358478,375.0,140.00000000000003,True,0.735730467712443,0.9136103676488393,0.21598153276927395,1.2288565406987777
-0.125,-0.26249999999999996,2.9723657890372563,0.965447875991007,0.1967381865660258,0.9960951799877974,0.033621404048774714,375.0,140.00000000000003,True,0.7323211158163145,0.9162500590807899,0.22416985765370695,1.2400563035843375
-0.125,-0.24999999999999997,3.386052986461295,0.9582110576358728,0.2152918112578009,0.9970713849908481,0.04084986500763001,375.0,140.00000000000003,True,0.7297371564319346,0.919220750500383,0.23320305158071766,1.2623706527936533
-0.125,-0.2375,3.663360668796905,0.9550719550719551,0.2373064658782774,0.9980475899938988,0.043056043056043054,375.0,140.00000000000003,True,0.7279651746067562,0.9225584254952686,0.24287414922056205,1.301787030955467
-0.125,-0.22499999999999998,4.263535572652331,0.9442452284557548,0.262001549508842,0.9985356924954241,0.05344129554655871,380.00000000000006,140.00000000000003,True,0.726987867506134,0.926296489731501,0.25299116976881614,1.362597064879267
-0.125,-0.21249999999999997,4.8758761606233545,0.9332342517434549,0.2887287646467856,0.9995118974984747,0.06356465073739567,380.00000000000006,145.0,True,0.7267812570723308,0.9304642436299009,0.2633795492222548,1.4470261588741091
-0.125,-0.19999999999999998,5.25475588530189,0.929409085733804,0.3169614034460248,0.9995118974984747,0.06740293749288398,380.00000000000006,145.0,True,0.727312888387459,0.9350853893024313,0.2738826799249979,1.5553622844539738
-0.125,-0.18749999999999997,5.988486626592216,0.9160588037257322,0.3462696127872954,1.0,0.08035012905397823,385.00000000000006,145.0,True,0.7285400222182399,0.9401766070415752,0.2843612909397021,1.6864595393082449
